"TAG","DATETIME","X","Y","D","LAT","LON","n","HPE","HPEm","TEMP","DEPTH","ACCEL","DRX","URX","Easting","Northing","utmZone","diffM","diffS","vel_mPerS","distRivMouth"
12,2011-05-07 15:13:59,5564.51,5081.43,0.22,45.494033,-84.066186,16,1.9,NA,NA,0.2196,NA," R01 R02 R03 R04 R05 R06 R07 R08 R09 R10 R11 R12 R14 R15 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R29 R32 R33 R34 R35 R36 R37 R38"," R18 R20 R21 R25 R26 R35",729232.105946011,5042020.96736155,"16N",1213.40082100438,31,15.5477613052401,692.766203718079
12,2011-05-07 15:14:30,5563.66,5065.62,5.715,45.493891,-84.066197,9,2.2,NA,NA,5.7146,NA," R06 R19 R22 R23 R24 R25 R27 R33 R34 R38"," R06 R19 R22 R24 R25 R34",729231.823070429,5042005.16051442,"16N",1222.89861946809,43,11.2088511735452,685.900397610813
12,2011-05-07 15:15:13,5562.18,5056.18,5.495,45.493806,-84.066216,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R05 R06 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R34 R35 R38"," R18 R19 R20 R21 R25 R26",729230.68367236,5041995.66321379,"16N",1227.60438961903,34,14.1759000136013,682.241611064571
12,2011-05-07 15:15:47,5561.07,5051.44,5.495,45.493764,-84.06623,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R06 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R33 R34 R35 R37 R38"," R18 R19 R20 R21 R25 R26",729229.760339323,5041990.95726007,"16N",1227.27361764871,92,5.23891957024395,682.376659089695
12,2011-05-07 15:17:19,5560.98,5051.83,5.495,45.493767,-84.066231,8,3.7,NA,NA,5.4948,NA," R01 R20 R21 R22 R23 R25"," R01 R20 R21 R22 R23 R25",729229.670024235,5041991.28768813,"16N",1226.05576121259,37,13.0265027152012,680.721392280484
12,2011-05-07 15:17:56,5557.94,5053.16,5.495,45.493779,-84.06627,8,3.6,NA,NA,5.4948,NA," R02 R20 R21 R22 R23 R25"," R02 R20 R21 R22 R23 R25",729226.574083194,5041992.50945006,"16N",1230.32588723949,24,20.0825250192685,679.463831223328
12,2011-05-07 15:18:20,5559.63,5048.79,5.715,45.49374,-84.066249,13,3.1,NA,NA,5.7146,NA," R01 R02 R03 R20 R21 R22 R23 R24 R25"," R03 R20 R21 R22 R24 R25",729228.373247965,5041988.23673072,"16N",1231.71870590433,61,7.90132131905645,677.350833447933
12,2011-05-07 15:19:21,5557.98,5047.43,5.495,45.493728,-84.06627,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R18 R19 R20 R21 R22 R23 R24 R25 R26 R34 R36"," R18 R19 R20 R21 R25 R26",729226.781163016,5041986.84362549,"16N",1234.18761211713,45,10.7106800102765,675.33804915952
12,2011-05-07 15:20:06,5557.22,5045.03,5.495,45.493706,-84.066279,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R34 R35 R37 R38"," R18 R19 R20 R21 R25 R26",729226.167286974,5041984.37384301,"16N",1236.00538094506,40,12.0495150115611,673.405358971925
12,2011-05-07 15:20:46,5556.13,5043.3,5.495,45.49369,-84.066293,16,1.9,NA,NA,5.4948,NA," R03 R04 R06 R18 R19 R20 R21 R22 R24 R25 R26 R27 R34 R35"," R18 R19 R20 R21 R25 R26",729225.138378896,5041982.55634976,"16N",1238.54594461321,29,16.6200207056015,672.219246915038
12,2011-05-07 15:21:15,5556.53,5040.72,5.495,45.493667,-84.066288,16,1.9,NA,NA,5.4948,NA," R03 R04 R05 R06 R16 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R34 R35 R36 R38"," R18 R19 R20 R21 R25 R26",729225.622436438,5041980.01545243,"16N",1241.93958613804,37,13.0265027152012,668.936232965912
12,2011-05-07 15:21:52,5554.91,5037.39,5.495,45.493637,-84.066309,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R04 R05 R18 R19 R20 R21 R22 R23 R24 R25 R26 R34 R36 R37 R38"," R18 R19 R20 R21 R25 R26",729224.10343454,5041976.62264525,"16N",1239.79862754314,78,6.17923846746722,664.176996484634
12,2011-05-07 15:23:10,5547.28,5039.83,5.495,45.493659,-84.066407,16,1.9,NA,NA,5.4948,NA," R03 R04 R05 R06 R07 R09 R18 R19 R20 R21 R22 R24 R25 R26 R27 R34 R35 R36 R38"," R18 R19 R20 R21 R25 R26",729216.356984876,5041978.78687564,"16N",1237.49373941926,38,12.6837000121696,664.43029042891
12,2011-05-07 15:23:48,5545.85,5042.11,5.495,45.49368,-84.066425,16,1.9,NA,NA,5.4948,NA," R03 R04 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27"," R18 R19 R20 R21 R25 R26",729214.865311101,5041981.06846207,"16N",1238.70351024646,24,20.0825250192685,663.95468964165
12,2011-05-07 15:24:12,5546.17,5040.91,5.495,45.493669,-84.066421,6,3.7,NA,NA,5.4948,NA," R20 R21 R22 R24 R25"," R20 R21 R22 R24 R25",729215.222508507,5041979.85784371,"16N",1237.85812123666,63,7.65048572162608,663.540739084551
12,2011-05-07 15:25:15,5545.01,5041.85,5.495,45.493677,-84.066436,13,2.2,NA,NA,5.4948,NA," R03 R20 R21 R22 R25 R34"," R03 R20 R21 R22 R25 R34",729214.01801895,5041980.70376723,"16N",1238.19940559068,50,9.63961200924886,663.153704745306
12,2011-05-07 15:26:05,5544.76,5041.5,5.495,45.493674,-84.066439,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R04 R18 R19 R20 R21 R22 R25 R26 R34 R35"," R18 R19 R20 R21 R25 R26",729213.795797763,5041980.36191680,"16N",1238.30762743393,91,5.2964901149719,663.150344281827
12,2011-05-07 15:27:36,5544.79,5041.33,5.495,45.493673,-84.066438,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R04 R06 R18 R19 R20 R21 R22 R24 R25 R26 R34"," R18 R19 R20 R21 R25 R26",729213.877991795,5041980.25367775,"16N",1237.74644809563,83,5.8069951862945,663.606953206052
12,2011-05-07 15:28:59,5544.97,5041.93,5.715,45.493678,-84.066436,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R06 R18 R19 R20 R21 R22 R25 R26 R34 R35"," R18 R19 R20 R21 R25 R26",729214.013958797,5041980.81486183,"16N",1238.19081912782,27,17.8511333504609,663.342168847708
12,2011-05-07 15:29:26,5544.97,5041.5,5.715,45.493674,-84.066436,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R05 R18 R19 R20 R21 R22 R25 R26 R34 R35 R38"," R18 R19 R20 R21 R25 R26",729214.030199409,5041980.37048343,"16N",1237.41601696245,33,14.6054727412862,663.742886892113
12,2011-05-07 15:29:59,5544.94,5042.26,5.495,45.493681,-84.066437,10,6.1,NA,NA,5.4948,NA," R06 R18 R19 R26 R27 R34"," R06 R18 R19 R26 R27 R34",729213.923644465,5041981.14529008,"16N",1233.92222194307,46,10.4778391404879,664.55598977917
12,2011-05-07 15:30:45,5543.23,5045.83,5.495,45.493713,-84.066458,15,2.5,NA,NA,5.4948,NA," R01 R02 R03 R04 R18 R20 R21 R22 R23 R24 R25 R36"," R03 R04 R18 R20 R21 R25",729212.152909176,5041984.64035106,"16N",1235.12314498844,110,4.38164182238585,664.260297039112
12,2011-05-07 15:32:35,5543.81,5044.56,5.495,45.493702,-84.066451,16,1.9,NA,NA,5.4948,NA," R02 R03 R04 R18 R19 R20 R21 R22 R23 R24 R25 R26 R33 R34 R35 R36"," R18 R19 R20 R21 R25 R26",729212.744507451,5041983.43829915,"16N",1235.23981833934,27,17.8511333504609,664.068492827494
12,2011-05-07 15:33:02,5543.62,5044.53,5.495,45.493701,-84.066453,16,1.9,NA,NA,5.4948,NA," R02 R03 R04 R06 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R34 R35 R38"," R18 R19 R20 R21 R25 R26",729212.592299897,5041983.32149349,"16N",1235.13157262424,35,13.7708742989269,664.072507864663
12,2011-05-07 15:33:37,5543.57,5044.56,5.495,45.493702,-84.066454,15,1.9,NA,NA,5.4948,NA," R01 R02 R03 R04 R18 R20 R21 R22 R23 R24 R25 R26 R34 R35"," R04 R18 R20 R21 R25 R26",729212.510105922,5041983.42973256,"16N",1235.68419127796,49,9.83633878494782,663.80217967332
12,2011-05-07 15:34:26,5543.66,5044.06,5.495,45.493697,-84.066453,12,2,NA,NA,5.4948,NA," R20 R21 R22 R24 R25 R26"," R20 R21 R22 R24 R25 R26",729212.608540421,5041982.8771151,"16N",1234.93534587312,87,5.54000690186716,663.642696688361
12,2011-05-07 15:35:53,5542.84,5044.8,5.495,45.493704,-84.066463,6,2.8,NA,NA,5.4948,NA," R20 R21 R22 R25 R35"," R20 R21 R22 R25 R35",729211.798781098,5041983.62622206,"16N",1235.11778385621,74,6.51325135760058,664.385506342047
12,2011-05-07 15:37:07,5543.95,5044.62,5.495,45.493702,-84.066449,15,1.9,NA,NA,5.4948,NA," R01 R02 R03 R04 R18 R20 R21 R22 R23 R24 R25 R26 R34 R35 R36 R38"," R04 R18 R20 R21 R25 R26",729212.900775137,5041983.44401021,"16N",1234.58483215125,78,6.17923846746722,664.218093513252
12,2011-05-07 15:38:25,5543.35,5045.2,5.715,45.493707,-84.066457,16,2,NA,NA,5.7146,NA," R04 R19 R24 R25 R26 R34 R35 R36 R38"," R04 R19 R25 R26 R34 R35",729212.255403762,5041983.97663898,"16N",1234.48215846893,40,12.0495150115611,664.097181738807
12,2011-05-07 15:39:05,5543.1,5045.27,5.715,45.493708,-84.06646,16,1.9,NA,NA,5.7146,NA," R01 R02 R03 R04 R05 R06 R18 R19 R20 R21 R22 R23 R24 R25 R26 R34 R36"," R18 R19 R20 R21 R25 R26",729212.016942131,5041984.07916702,"16N",1234.34835286017,30,16.0660200154148,664.66424400799
12,2011-05-07 15:39:35,5543.7,5045.39,5.715,45.493709,-84.066452,16,1.9,NA,NA,5.7146,NA," R03 R04 R06 R18 R19 R20 R21 R22 R23 R24 R25 R26 R35 R36"," R18 R19 R20 R21 R25 R26",729212.637952677,5041984.21310581,"16N",1234.13172944793,68,7.08795000680063,664.672573766557
12,2011-05-07 15:40:43,5543.56,5045.65,5.495,45.493711,-84.066454,16,1.9,NA,NA,5.4948,NA," R02 R03 R04 R05 R06 R18 R19 R20 R21 R22 R25 R26 R34 R35"," R18 R19 R20 R21 R25 R26",729212.473564749,5041984.42958395,"16N",1232.62068398179,82,5.8778122007615,662.432424444075
12,2011-05-07 15:42:05,5539.54,5047.24,5.495,45.493726,-84.066506,1,14.8,NA,NA,5.4948,NA," R05 R26 R27 R34"," R05 R27 R34",729208.349704664,5041985.94751689,"16N",1233.69677617519,45,10.7106800102765,664.877070991618
12,2011-05-07 15:42:50,5543.51,5046.06,5.715,45.493715,-84.066455,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R16 R18 R19 R20 R21 R22 R25 R26 R27 R34 R36"," R18 R19 R20 R21 R25 R26",729212.379190401,5041984.87110683,"16N",1228.04437857981,40,12.0495150115611,663.531915136154
12,2011-05-07 15:43:30,5537.31,5051.88,5.715,45.493768,-84.066534,1,8.6,NA,NA,5.7146,NA," R03 R20 R25 R36"," R03 R20 R25",729205.991437051,5041990.53353715,"16N",1234.16102904099,119,4.05025714674322,664.359940633148
12,2011-05-07 15:45:29,5543.22,5045.64,5.715,45.493711,-84.066459,16,1.9,NA,NA,5.7146,NA," R02 R03 R05 R18 R19 R20 R21 R22 R25 R26 R27 R33 R34 R36"," R18 R19 R20 R21 R25 R26",729212.082895596,5041984.41530634,"16N",1233.25438464834,34,14.1759000136013,664.95686240735
12,2011-05-07 15:46:03,5543.26,5046.44,5.715,45.493719,-84.066458,14,1.9,NA,NA,5.7146,NA," R02 R03 R04 R18 R20 R21 R25 R26 R27 R35 R36"," R04 R18 R20 R21 R25 R26",729212.128548424,5041985.30691865,"16N",1233.81844193859,50,9.63961200924886,664.435278719029
12,2011-05-07 15:46:53,5542.99,5045.93,5.715,45.493714,-84.066461,16,1.9,NA,NA,5.7146,NA," R03 R04 R18 R19 R20 R21 R22 R24 R25 R26 R27 R34 R35 R36"," R18 R19 R20 R21 R25 R26",729211.914447571,5041984.74287909,"16N",1233.92951796779,94,5.12745319640897,664.368477460394
12,2011-05-07 15:48:27,5543.05,5045.78,5.715,45.493713,-84.066461,16,1.9,NA,NA,5.7146,NA," R03 R04 R18 R19 R20 R21 R22 R25 R26 R27 R34 R36"," R18 R19 R20 R21 R25 R26",729211.918507692,5041984.63178449,"16N",1234.03206903757,111,4.34216757173372,664.489219257391
12,2011-05-07 15:50:18,5543.29,5045.67,5.715,45.493712,-84.066458,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R05 R18 R19 R20 R21 R22 R24 R25 R26 R27 R34 R36"," R18 R19 R20 R21 R25 R26",729212.156969301,5041984.52925646,"16N",1233.80415464675,95,5.07348000486782,664.747784438123
12,2011-05-07 15:51:53,5543.45,5045.94,5.715,45.493714,-84.066456,16,1.9,NA,NA,5.7146,NA," R02 R03 R05 R18 R19 R20 R21 R22 R24 R25 R26 R27 R34 R36"," R18 R19 R20 R21 R25 R26",729212.305116704,5041984.7571567,"16N",1234.1546471516,30,16.0660200154148,664.172400570807
12,2011-05-07 15:52:23,5542.93,5045.64,5.715,45.493711,-84.066462,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R05 R18 R19 R20 R21 R22 R24 R25 R26 R27 R34 R35"," R18 R19 R20 R21 R25 R26",729211.848494103,5041984.40673978,"16N",1232.60496774792,42,11.4757285824391,664.983619880513
12,2011-05-07 15:53:05,5542.81,5047.19,5.495,45.493725,-84.066464,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R05 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27"," R18 R19 R20 R21 R25 R26",729211.635384801,5041985.95635313,"16N",1234.20361015865,32,15.0618937644513,663.110238983518
12,2011-05-07 15:53:37,5541.62,5045.58,5.495,45.493711,-84.066479,16,1.9,NA,NA,5.4948,NA," R03 R04 R05 R18 R19 R20 R21 R22 R24 R25 R26 R34 R35 R38"," R18 R19 R20 R21 R25 R26",729210.52021898,5041984.3581961,"16N",1235.11484928893,45,10.7106800102765,662.075630622407
12,2011-05-07 15:54:22,5541.02,5044.7,5.715,45.493703,-84.066487,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R18 R19 R20 R21 R22 R25 R26 R27 R34"," R18 R19 R20 R21 R25 R26",729209.92762901,5041983.44659532,"16N",1234.75030354542,62,7.77388065262005,662.963428485148
12,2011-05-07 15:55:24,5541.84,5045.06,5.495,45.493706,-84.066476,3,4,NA,NA,5.4948,NA," R02 R09 R35 R38"," R02 R09 R35 R38",729210.774920973,5041983.81128962,"16N",1235.23483827799,27,17.8511333504609,661.821366181844
12,2011-05-07 15:55:51,5540.73,5044.57,5.495,45.493702,-84.06649,16,1.9,NA,NA,5.4948,NA," R02 R03 R04 R18 R19 R20 R21 R22 R25 R26 R27 R34 R38"," R18 R19 R20 R21 R25 R26",729209.697287565,5041983.32693425,"16N",1235.45370492523,34,14.1759000136013,661.750182088639
12,2011-05-07 15:56:25,5540.81,5044.42,5.495,45.4937,-84.066489,16,1.9,NA,NA,5.4948,NA," R02 R03 R16 R18 R19 R20 R21 R22 R25 R26 R27 R34"," R18 R19 R20 R21 R25 R26",729209.783541571,5041983.10760054,"16N",1235.22012825040,47,10.2549063928179,662.133766868134
12,2011-05-07 15:57:12,5541.16,5044.6,5.715,45.493702,-84.066485,16,1.9,NA,NA,5.7146,NA," R01 R02 R03 R04 R06 R18 R19 R20 R21 R22 R25 R26 R27 R34 R35"," R18 R19 R20 R21 R25 R26",729210.087956781,5041983.34121171,"16N",1235.56196100393,44,10.9541045559646,661.745866933813
12,2011-05-07 15:57:56,5540.88,5044.25,5.495,45.493699,-84.066488,16,1.9,NA,NA,5.4948,NA," R02 R03 R04 R06 R16 R18 R19 R20 R21 R22 R25 R26 R27 R34 R35"," R18 R19 R20 R21 R25 R26",729209.8657355,5041982.99936143,"16N",1235.00361388548,37,13.0265027152012,662.142476583493
12,2011-05-07 15:58:33,5541.01,5044.77,5.715,45.493704,-84.066487,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R05 R06 R18 R19 R20 R21 R22 R25 R26 R27 R34 R35"," R18 R19 R20 R21 R25 R26",729209.923568927,5041983.55768992,"16N",1235.56767055466,47,10.2549063928179,661.620878811589
12,2011-05-07 15:59:20,5540.74,5044.23,5.715,45.493699,-84.06649,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R05 R06 R18 R19 R20 R21 R22 R25 R26 R27 R34 R35"," R18 R19 R20 R21 R25 R26",729209.709467805,5041982.99365045,"16N",1236.13171001124,65,7.41508616096066,661.099420045754
12,2011-05-07 16:00:25,5540.51,5043.76,5.715,45.493694,-84.066493,16,1.9,NA,NA,5.7146,NA," R01 R02 R03 R18 R19 R20 R21 R22 R25 R26 R27 R34 R35"," R18 R19 R20 R21 R25 R26",729209.49536664,5041982.42961098,"16N",1236.23993331185,45,10.7106800102765,661.095175819268
12,2011-05-07 16:01:10,5540.64,5043.63,5.715,45.493693,-84.066492,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R05 R06 R18 R19 R20 R21 R22 R25 R26 R34 R35"," R18 R19 R20 R21 R25 R26",729209.577560572,5041982.32137187,"16N",1236.24565143215,24,20.0825250192685,660.970138633039
12,2011-05-07 16:01:34,5540.42,5043.59,5.715,45.493693,-84.066494,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R06 R18 R19 R20 R21 R22 R25 R26 R34 R35"," R18 R19 R20 R21 R25 R26",729209.42129286,5041982.3156609,"16N",1235.79840922191,28,17.2135928736587,661.299785195825
12,2011-05-07 16:02:02,5540.54,5044.04,5.715,45.493697,-84.066493,16,1.9,NA,NA,5.7146,NA," R01 R02 R03 R04 R18 R19 R20 R21 R22 R25 R26 R27 R34 R35 R38"," R18 R19 R20 R21 R25 R26",729209.483186414,5041982.76289478,"16N",1235.33697922590,83,5.8069951862945,661.941974460158
12,2011-05-07 16:03:25,5541,5044.48,5.715,45.493701,-84.066487,3,3.3,NA,NA,5.7146,NA," R02 R03 R27 R35"," R02 R03 R27 R35",729209.935749179,5041983.22440613,"16N",1234.95854498490,47,10.2549063928179,663.142410411744
12,2011-05-07 16:04:12,5542.22,5044.84,5.715,45.493704,-84.066471,12,2.6,NA,NA,5.7146,NA," R02 R03 R20 R21 R22 R25 R35 R38"," R03 R20 R21 R22 R25 R35",729211.173710373,5041983.60337796,"16N",1234.48800713099,42,11.4757285824391,666.47203694636
12,2011-05-07 16:04:54,5546.17,5045.11,5.715,45.493707,-84.066421,5,4.5,NA,NA,5.7146,NA," R02 R03 R21 R22 R35"," R02 R03 R21 R22 R35",729215.068221867,5041984.07943846,"16N",1236.14104822474,34,14.1759000136013,661.161933992581
12,2011-05-07 16:05:28,5540.56,5043.71,5.715,45.493694,-84.066492,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R06 R18 R19 R20 R21 R22 R25 R26 R34"," R18 R19 R20 R21 R25 R26",729209.573500495,5041982.43246647,"16N",1235.90094468091,46,10.4778391404879,661.420498832968
12,2011-05-07 16:06:14,5540.78,5043.89,5.715,45.493696,-84.06649,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R06 R18 R19 R20 R21 R22 R25 R26 R27 R34"," R18 R19 R20 R21 R25 R26",729209.721648045,5041982.66036665,"16N",1236.67685036142,42,11.4757285824391,663.454431193494
12,2011-05-07 16:06:56,5543.99,5043.08,5.715,45.493688,-84.066449,2,3.6,NA,NA,5.7146,NA," R04 R22 R25 R35"," R04 R22 R25 R35",729212.957617047,5041981.88868582,"16N",1234.34083395396,81,5.95037778348695,662.54380243251
12,2011-05-07 16:08:17,5540.98,5045.45,5.715,45.49371,-84.066487,15,2.5,NA,NA,5.7146,NA," R02 R03 R04 R18 R20 R21 R22 R25"," R03 R04 R18 R20 R21 R25",729209.89920842,5041984.22425752,"16N",1235.35116545409,43,11.2088511735452,664.064505583977
12,2011-05-07 16:09:00,5543.71,5044.37,5.715,45.4937,-84.066452,4,7.1,NA,NA,5.7146,NA," R02 R21 R22 R25 R35"," R02 R21 R22 R25 R35",729212.674493873,5041983.21325442,"16N",1235.64018024837,35,13.7708742989269,662.42935863712
12,2011-05-07 16:09:35,5541.85,5044.12,5.715,45.493698,-84.066476,11,2.1,NA,NA,5.7146,NA," R02 R19 R21 R22 R25 R35"," R02 R19 R21 R22 R25 R35",729210.807401768,5041982.92253282,"16N",1234.78174548731,49,9.83633878494782,662.276204245869
12,2011-05-07 16:10:24,5541.03,5044.99,5.715,45.493706,-84.066487,16,1.9,NA,NA,5.7146,NA," R02 R03 R04 R18 R19 R20 R21 R22 R24 R25 R26 R27 R34 R38"," R18 R19 R20 R21 R25 R26",729209.915448758,5041983.77987912,"16N",1234.22880975781,137,3.51810657271856,662.548308355393
12,2011-05-07 16:12:41,5540.93,5045.55,5.495,45.493711,-84.066488,17,1.9,NA,NA,5.4948,NA," R02 R03 R05 R18 R20 R21 R22 R23 R24 R25 R26 R33 R34 R35"," R03 R18 R20 R21 R25 R26",729209.817014503,5041984.33249662,"16N",1235.90667239832,32,15.0618937644513,661.295486187203
12,2011-05-07 16:13:13,5540.62,5043.95,5.495,45.493696,-84.066492,13,1.9,NA,NA,5.4948,NA," R02 R20 R21 R22 R23 R24 R25 R26 R34 R35 R38"," R20 R21 R22 R25 R26 R35",729209.565380342,5041982.65465567,"16N",1234.55080218352,44,10.9541045559646,662.597326452935
12,2011-05-07 16:13:57,5541.24,5045.25,5.495,45.493708,-84.066484,16,1.9,NA,NA,5.4948,NA," R02 R03 R04 R05 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R33 R34 R35 R38"," R18 R19 R20 R21 R25 R26",729210.141730093,5041984.0106348,"16N",1234.23749894883,36,13.3883500128456,662.361058343333
12,2011-05-07 16:14:33,5540.65,5045.6,5.495,45.493711,-84.066491,14,1.9,NA,NA,5.4948,NA," R03 R04 R16 R18 R20 R21 R22 R23 R24 R25 R26 R27 R34"," R04 R18 R20 R21 R25 R26",729209.582613011,5041984.32393015,"16N",1234.65345336736,22,21.9082091119292,662.717847658995
12,2011-05-07 16:14:55,5541.43,5045.19,5.495,45.493707,-84.066481,15,1.9,NA,NA,5.4948,NA," R02 R03 R04 R05 R18 R19 R20 R21 R22 R23 R24 R25 R26 R33 R34 R35"," R18 R19 R20 R21 R25 R26",729210.380191691,5041983.9081067,"16N",1232.81392278683,23,20.9556782809758,662.796322730998
12,2011-05-07 16:15:18,5540.14,5047.05,5.495,45.493724,-84.066498,9,3.7,NA,NA,5.4948,NA," R02 R04 R16 R21 R22 R23 R24 R25"," R02 R04 R21 R22 R24 R25",729208.982895286,5041985.74817153,"16N",1234.67628121439,23,20.9556782809758,662.218192090724
12,2011-05-07 16:15:41,5540.84,5045.09,5.495,45.493707,-84.066489,14,1.9,NA,NA,5.4948,NA," R04 R16 R18 R20 R21 R22 R23 R25 R26 R27 R33 R34 R35"," R04 R18 R20 R21 R25 R26",729209.755121,5041983.88526273,"16N",1234.77859086445,26,18.5377154024017,662.33866249098
12,2011-05-07 16:16:07,5541.06,5045.04,5.495,45.493706,-84.066486,15,1.9,NA,NA,5.4948,NA," R02 R03 R04 R05 R16 R18 R19 R20 R21 R22 R23 R24 R25 R26 R33 R34 R37"," R18 R19 R20 R21 R25 R26",729209.993582596,5041983.78273462,"16N",1234.87261998441,77,6.25948831769407,662.646656415375
12,2011-05-07 16:17:24,5541.54,5044.98,5.495,45.493705,-84.06648,16,1.9,NA,NA,5.4948,NA," R03 R04 R06 R16 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R34"," R18 R19 R20 R21 R25 R26",729210.466445716,5041983.68877301,"16N",1237.46505290667,38,12.6837000121696,665.310153725776
12,2011-05-07 16:18:02,5546.92,5042.11,5.495,45.49368,-84.066411,2,106.8,NA,NA,5.4948,NA," R22 R23 R24 R25"," R22 R23 R24 R25",729215.959185332,5041981.10843993,"16N",1235.54161662253,24,20.0825250192685,662.433539922984
12,2011-05-07 16:18:26,5541.79,5044.29,5.495,45.493699,-84.066477,16,1.9,NA,NA,5.4948,NA," R03 R04 R05 R18 R19 R20 R21 R22 R23 R25 R26 R27 R34 R35 R38"," R18 R19 R20 R21 R25 R26",729210.72520782,5041983.03077192,"16N",1232.03971146928,60,8.03301000770739,663.20446473071
12,2011-05-07 16:19:26,5540.02,5047.84,5.495,45.493731,-84.066499,2,127.4,NA,NA,5.4948,NA," R22 R23 R24 R25"," R22 R23 R24 R25",729208.876340987,5041986.52297824,"16N",1227.69945351558,47,10.2549063928179,649.29666894093
12,2011-05-07 16:20:13,5518.28,5053.19,5.495,45.493779,-84.066778,1,38,NA,NA,5.4948,NA," R21 R22 R25"," R21 R22 R25",729186.882145034,5041991.0588774,"16N",1234.98250313827,74,6.51325135760058,662.900936881397
12,2011-05-07 16:21:27,5541.76,5044.98,5.495,45.493706,-84.066477,16,1.9,NA,NA,5.4948,NA," R01 R02 R03 R04 R05 R18 R19 R20 R21 R22 R23 R24 R25 R26 R34"," R18 R19 R20 R21 R25 R26",729210.696787134,5041983.80843411,"16N",1235.08900940494,45,10.7106800102765,662.638045201752
12,2011-05-07 16:22:12,5541.72,5044.67,5.495,45.493703,-84.066478,16,1.9,NA,NA,5.4948,NA," R03 R04 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R34 R36 R38"," R18 R19 R20 R21 R25 R26",729210.630833587,5041983.47229481,"16N",1234.88116034065,39,12.3584769349344,662.459212698681
12,2011-05-07 16:22:51,5541.34,5044.9,5.495,45.493705,-84.066483,15,1.9,NA,NA,5.4948,NA," R03 R04 R18 R20 R21 R22 R23 R24 R25 R26 R27 R34 R38"," R04 R18 R20 R21 R25 R26",729210.232044198,5041983.68020651,"16N",1235.99489800529,26,18.5377154024017,661.728885199683
12,2011-05-07 16:23:17,5541.23,5043.86,5.495,45.493695,-84.066484,13,2.1,NA,NA,5.4948,NA," R01 R02 R03 R18 R20 R21 R22 R23 R24 R25 R33 R34 R35"," R03 R18 R20 R21 R25 R35",729210.194511242,5041982.56640502,"16N",1232.49539991024,33,14.6054727412862,654.583551309346
12,2011-05-07 16:23:50,5529.18,5047.79,5.495,45.493731,-84.066638,6,26.1,NA,NA,5.4948,NA," R21 R22 R23 R24 R25"," R21 R22 R23 R24 R25",729198.015742351,5041986.1260756,"16N",1234.61440386957,43,11.2088511735452,662.472425168473
12,2011-05-07 16:24:33,5541.07,5045.28,5.495,45.493708,-84.066486,14,2.1,NA,NA,5.4948,NA," R03 R20 R21 R22 R23 R25 R26 R34"," R03 R20 R21 R22 R25 R26",729209.985462424,5041984.00492381,"16N",1233.66476719735,35,13.7708742989269,663.070350138555
12,2011-05-07 16:25:08,5541.11,5046.09,5.495,45.493716,-84.066485,10,2.9,NA,NA,5.4948,NA," R03 R18 R21 R22 R23 R25"," R03 R18 R21 R22 R23 R25",729210.031115557,5041984.8965361,"16N",1233.90706164409,49,9.83633878494782,662.499602192354
12,2011-05-07 16:25:57,5540.6,5045.93,5.495,45.493714,-84.066492,16,1.9,NA,NA,5.4948,NA," R03 R18 R19 R20 R21 R23 R24 R25 R26 R34"," R18 R19 R20 R21 R25 R26",729209.492298947,5041984.65435845,"16N",1234.66757336041,127,3.79512283828695,662.405537877692
12,2011-05-07 16:28:04,5541.1,5045.17,5.495,45.493707,-84.066486,16,1.9,NA,NA,5.4948,NA," R02 R03 R18 R20 R21 R25 R26 R34"," R03 R18 R20 R21 R25 R26",729209.98952251,5041983.89382921,"16N",1235.07795394981,22,21.9082091119292,662.888093856119
